id	interarrival	mongrel	database	transfer	total
1802	13.0	0.19151	0.58480	0.05148	0.82779
1803	0.0	0.20988	0.59793	0.0593100000000001	0.86712
1804	1.0	0.04359	0.59706	0.13193	0.77258
1805	5.0	0	0.00000	0.00065	0.00065
1806	0.0	0.06932	0.57494	0.0348999999999999	0.67916
1807	8.0	0	0.00000	0.00066	0.00066
1808	3.0	0	0.00000	0.00075	0.00075
1809	14.0	0.08452	0.53662	0.04867	0.66981
1810	16.0	0.07231	0.56107	0.0261300000000001	0.65951
1811	7.0	0.08318	0.54738	0.04835	0.67891
1812	2.0	0.18737	0.57096	0.0506199999999999	0.80895
1813	6.0	0	0.00000	0.00291	0.00291
1814	23.0	0.08983	0.58549	0.0547500000000001	0.73007
1815	4.0	0	0.00000	0.00074	0.00074
1816	0.0	0.62122	1.17535	1.60267	3.39924
1817	3.0	0.14278	0.55056	0.0262999999999999	0.71964
1818	14.0	0	0.00000	0.00061	0.00061
1819	22.0	0	0.00476	0.01585	0.02061
1820	6.0	0.55541	0.77048	1.63466	2.96055
1821	71.0	0.04474	0.54244	0.02303	0.61021
1822	5.0	0.07584	0.90889	0.0323399999999999	1.01707
1823	1.0	0.24624	0.88328	0.17219	1.30171
1824	1.0	0.04421	0.55764	0.02227	0.62412
1825	22.0	0.24844	0.54645	0.09097	0.88586
1826	9.0	0	0.00000	0.00063	0.00063
1827	8.0	0.04651	0.58955	0.02355	0.65961
1828	19.0	0.28132	0.90418	0.0512999999999999	1.23680
1829	12.0	0.11299	0.74919	0.1566	1.01878
1830	10.0	0.04782	0.65366	0.02491	0.72639
1831	1.0	0.05389	0.55595	0.0249999999999999	0.63484
1832	49.0	0.24042	0.00401	0.000580000000000011	0.24501
1833	7.0	0.25348	0.57264	0.10274	0.92886
1834	5.0	0	0.00000	0.00063	0.00063
1835	10.0	0	0.00000	0.00062	0.00062
1836	3.0	0.07504	0.58551	0.02586	0.68641
1837	1.0	0	0.00000	0.00064	0.00064
1838	40.0	0.17894	0.55222	0.0498999999999999	0.78106
1839	8.0	0.05279	0.56037	0.02398	0.63714
1840	4.0	0.08466	0.60645	0.04981	0.74092
1841	6.0	0.05959	0.55022	0.0210799999999999	0.63089
1842	8.0	0	0.00000	0.00067	0.00067
1843	21.0	0.19395	0.84336	0.02802	1.06533
1844	1.0	0.25556	0.88611	0.0809	1.22257
1845	3.0	0.24184	0.54338	0.0819799999999999	0.86720
1846	37.0	0	0.00000	0.00327	0.00327
1847	1.0	0.15301	0.52062	0.00684000000000007	0.68047
1848	3.0	0.15141	0.54426	0.0261899999999999	0.72186
1849	14.0	0.04634	0.54846	0.02924	0.62404
1850	10.0	0	0.00000	0.00062	0.00062
1851	3.0	0.05054	0.59089	0.0773799999999999	0.71881
1852	10.0	0.05343	0.68436	0.0338200000000001	0.77161
1853	18.0	0.05494	0.51963	0.0367	0.61127
1854	32.0	0.34222	0.66482	0.0528	1.05984
1855	11.0	0.18256	0.55819	0.0503	0.79105
1856	6.0	0.18304	0.56561	0.0528000000000001	0.80145
1857	15.0	0.10172	0.58590	0.14179	0.82941
1858	1.0	0	0.00000	0.00062	0.00062
1859	31.0	0.14586	0.68916	0.18451	1.01953
1860	2.0	0.23720	0.56969	0.0912000000000001	0.89809
1861	6.0	0.04535	0.56087	0.03669	0.64291
1862	3.0	0.15130	0.59695	0.03672	0.78497
1863	2.0	0	0.00000	0.00063	0.00063
1864	3.0	0.18223	0.53816	0.0269900000000001	0.74738
1865	1.0	0	0.00000	0.00062	0.00062
1866	4.0	0.08343	0.55112	0.0508599999999999	0.68541
1867	2.0	0.08370	0.70582	0.0503	0.83982
1868	0.0	0.24504	0.69419	0.09378	1.03301
1869	24.0	0.14077	0.57117	0.18698	0.89892
1870	1.0	0	0.00047	0.00015	0.00062
1871	23.0	0.08647	0.54364	0.0334899999999999	0.66360
1872	5.0	0.04507	0.72860	0.0234800000000001	0.79715
1873	3.0	0.04624	0.58539	0.02364	0.65527
1874	7.0	0	0.00000	0.00061	0.00061
1875	6.0	0	0.00000	0.00063	0.00063
1876	21.0	0.04521	0.53924	0.02347	0.60792
1877	5.0	0	0.00000	0.00065	0.00065
1878	6.0	0.18121	0.55256	0.0250899999999999	0.75886
1879	2.0	0.07622	0.55577	0.14433	0.77632
1880	10.0	0.04519	0.58278	0.02829	0.65626
1881	4.0	0.05641	0.58742	0.00717999999999996	0.65101
1882	6.0	0	0.00057	8.0e-05	0.00065
1883	25.0	0.05855	0.54794	0.02605	0.63254
1884	41.0	0.03162	0.54109	0.0324000000000001	0.60511
1885	24.0	0.13045	0.55203	0.0244	0.70688
1886	1.0	0.04842	0.57379	0.0319999999999999	0.65421
1887	16.0	0.05388	0.55366	0.0268499999999999	0.63439
1888	21.0	0.08589	0.55104	0.05059	0.68752
1889	8.0	0.05395	0.55018	0.0260999999999999	0.63023
1890	16.0	0.18241	0.55008	0.05122	0.78371
1891	6.0	0	0.00055	7.0e-05	0.00062
1892	23.0	0.20224	0.55534	0.0554800000000001	0.81306
1893	8.0	0.18350	0.64093	0.1919	1.01633
1894	3.0	0.07418	0.87284	0.03634	0.98336
1895	0.0	0.27462	0.88679	0.09001	1.25142
1896	0.0	0.07533	0.54984	0.0385799999999999	0.66375
1897	3.0	0	0.00000	0.00062	0.00062
1898	2.0	0.29282	0.75019	0.0980799999999998	1.14109
1899	0.0	0.05216	0.56269	0.02674	0.64159
1900	6.0	0	0.00000	0.00063	0.00063
1901	28.0	0.05199	0.53598	0.02688	0.61485
1902	2.0	0.04502	0.56121	0.02527	0.63150
1903	2.0	0	0.00000	0.00064	0.00064
1904	1.0	0.09085	0.56329	0.0536500000000001	0.70779
1905	2.0	0.26758	0.60814	0.10266	0.97838
1906	2.0	0.21929	0.57339	0.0419	0.83458
1907	3.0	0	0.00000	0.00068	0.00068
1908	1.0	0	0.00000	0.00069	0.00069
1909	27.0	0.04548	0.58455	0.02876	0.65879
1910	0.0	0.40248	0.72574	0.31368	1.44190
1911	5.0	0	0.00053	0.00011	0.00064
1912	3.0	0	0.00000	0.00074	0.00074
1913	11.0	0.99262	0.80996	1.56254	3.36512
1914	10.0	0	0.00000	0.00077	0.00077
1915	6.0	0.28249	0.58839	0.0988100000000001	0.96969
1916	4.0	0	0.00000	0.00062	0.00062
1917	7.0	0.44544	0.96960	0.30576	1.72080
1918	4.0	0	0.00000	0.00064	0.00064
1919	9.0	0.43851	0.82277	0.56778	1.82906
1920	5.0	0	0.00000	0.00068	0.00068
1921	11.0	0.23318	0.59592	0.03311	0.86221
1922	4.0	0	0.00000	0.00066	0.00066
1923	23.0	0.23818	0.57278	0.05719	0.86815
1924	1.0	0.24036	0.56772	0.05023	0.85831
1925	22.0	0.06055	0.52963	0.0423	0.63248
1926	1.0	0.04605	0.53475	0.02939	0.61019
1927	8.0	0.04792	0.58045	0.0313	0.65967
1928	3.0	0	0.02299	0.12083	0.14382
1929	22.0	0.20107	0.53698	0.0287500000000001	0.76680
1930	1.0	0	0.00000	0.0007	0.00070
1931	3.0	0.14248	0.55282	0.0291199999999999	0.72442
1932	16.0	0.08371	0.70360	0.04922	0.83653
1933	2.0	0	0.00000	0.00062	0.00062
1934	12.0	0.06234	0.54089	0.00760000000000005	0.61083
1935	13.0	0	0.00000	0.00068	0.00068
1936	8.0	0.06358	0.66553	0.0260500000000001	0.75516
1937	1.0	0.34935	0.69814	0.0523499999999999	1.09984
1938	14.0	0.04648	2.26799	0.12667	2.44114
1939	2.0	0.74696	2.46779	1.02318	4.23793
1940	3.0	0	0.00000	0.00063	0.00063
1941	24.0	0.09990	0.56415	0.04031	0.70436
1942	9.0	0	0.00000	0.00067	0.00067
1943	13.0	0.14467	0.56702	0.0290100000000001	0.74070
1944	10.0	0.04629	0.52958	0.0292	0.60507
1945	3.0	0.04795	0.53625	0.02999	0.61419
1946	6.0	0.15598	0.51702	0.0296799999999999	0.70268
1947	8.0	0.14209	0.55147	0.03079	0.72435
1948	13.0	0.14646	0.55341	0.03101	0.73088
1949	3.0	0.03255	0.55198	0.02918	0.61371
1950	4.0	0.09308	0.55936	0.14178	0.79422
1951	6.0	0	0.00000	0.00071	0.00071
1952	35.0	0.04566	0.56701	0.19324	0.80591
1953	1.0	0.49324	0.81709	1.62266	2.93299
1954	8.0	0.04559	0.51454	0.02317	0.58330
1955	2.0	0	0.00000	0.00066	0.00066
1956	27.0	0	0.00000	0.00067	0.00067
1957	44.0	0	0.00000	0.00063	0.00063
1958	11.0	0.08484	0.53342	0.0514899999999999	0.66975
1959	8.0	0.15724	0.54737	0.06421	0.76882
1960	1.0	0.20427	0.54765	0.0472699999999999	0.79919
1961	6.0	0	0.00000	0.00062	0.00062
1962	7.0	0	0.00000	0.00062	0.00062
1963	1.0	0.16052	0.93898	0.03212	1.13162
1964	5.0	0.15465	0.52618	0.03069	0.71152
1965	6.0	0.04575	0.52038	0.0296100000000001	0.59574
1966	77.0	0.19433	0.58077	0.05291	0.82801
1967	16.0	0.78617	0.79145	0.93427	2.51189
1968	9.0	0.04801	0.59032	0.01785	0.65618
1969	6.0	0.14282	0.56374	0.01758	0.72414
1970	16.0	0.24851	0.62825	0.09687	0.97363
1971	12.0	0	0.00000	0.00064	0.00064
1972	9.0	0.03173	0.53113	0.0154	0.57826
1973	2.0	0.17199	0.55257	0.05276	0.77732
1974	2.0	0.03356	0.56697	0.0166499999999999	0.61718
1975	1.0	0.04656	0.56492	0.02394	0.63542
1976	2.0	0.25379	0.55793	0.10606	0.91778
1977	2.0	0	0.00000	0.00093	0.00093
1978	0.0	0.04809	0.82751	0.0245700000000001	0.90017
1979	3.0	0.04529	0.53666	0.02412	0.60607
1980	16.0	0.04882	0.59116	0.02643	0.66641
1981	7.0	0.19773	0.54626	0.0423600000000001	0.78635
1982	11.0	0	0.00000	0.00063	0.00063
1983	7.0	0	0.00000	0.00062	0.00062
1984	6.0	0.03236	0.56521	0.02643	0.62400
1985	5.0	0	0.00000	0.0008	0.00080
1986	33.0	0.06716	0.59203	0.0277700000000001	0.68696
1987	40.0	0	0.00000	0.00067	0.00067
1988	0.0	0.07182	0.53775	0.03329	0.64286
1989	18.0	0.24214	0.56408	0.09324	0.89946
1990	16.0	0.32222	0.86403	0.01209	1.19834
1991	3.0	0.33858	0.85995	0.0995800000000001	1.29811
1992	5.0	0.12988	0.86450	0.15969	1.15407
1993	8.0	0.13849	0.56594	0.0521199999999999	0.75655
1994	7.0	0	0.00000	0.00067	0.00067
1995	2.0	0.14208	0.53365	0.0246400000000001	0.70037
1996	12.0	0.14619	0.58778	0.0932500000000001	0.82722
1997	19.0	0.24218	0.55161	0.0915399999999998	0.88533
1998	79.0	0.08567	0.55788	0.05243	0.69598
1999	9.0	0.08734	0.55270	0.05249	0.69253
2000	14.0	0.15313	0.61521	0.03477	0.80311
2001	8.0	0	0.00000	0.00064	0.00064
2002	43.0	0.31558	0.59628	0.28408	1.19594
2003	6.0	0.31580	0.62462	0.19088	1.13130
2004	7.0	0.32575	0.55742	0.00897999999999999	0.89215
2005	1.0	0.32015	0.68308	0.01019	1.01342
2006	4.0	0.04246	0.55524	0.0355300000000001	0.63323
2007	23.0	0.09388	0.86688	0.17524	1.13600
2008	6.0	0	0.00000	0.00064	0.00064
2009	2.0	0	0.00000	0.00063	0.00063
2010	21.0	0.17000	0.55989	0.0231	0.75299
2011	2.0	0	0.00000	0.00062	0.00062
2012	5.0	0.57191	0.76225	1.68815	3.02231
2013	6.0	0.06462	0.56231	0.03973	0.66666
2014	5.0	0	0.00000	0.00063	0.00063
2015	17.0	0.04591	0.53161	0.03121	0.60873
2016	33.0	0.04459	0.52729	0.0266599999999999	0.59854
2017	11.0	0.23927	0.58732	0.0581600000000001	0.88475
2018	3.0	0	0.00000	0.00062	0.00062
2019	52.0	0.03553	0.54226	0.0239200000000001	0.60171
2020	15.0	1.10649	0.81011	1.59552	3.51212
2021	10.0	0.09544	0.58561	0.0583100000000001	0.73936
2022	10.0	0	0.00000	0.00062	0.00062
2023	7.0	0.09045	0.52715	0.18231	0.79991
2024	3.0	0.09088	0.61693	0.1846	0.89241
2025	3.0	0	0.00000	0.00066	0.00066
2026	2.0	0	0.00000	0.00062	0.00062
2027	21.0	0.14682	0.54553	0.03181	0.72416
2028	7.0	0.04706	0.57986	0.03213	0.65905
2029	38.0	0.15395	0.60829	0.0207999999999999	0.78304
2030	2.0	0.04395	0.54664	0.0196999999999999	0.61029
2031	1.0	0.23157	0.59206	0.06013	0.88376
2032	14.0	0.25443	0.63545	0.00497000000000003	0.89485
2033	24.0	0.01087	0.00523	0.000240000000000001	0.01634
2034	5.0	0	0.00000	0.00063	0.00063
2035	56.0	0	0.00000	0.00063	0.00063
2036	34.0	0	0.00000	0.00066	0.00066
2037	3.0	0.18678	0.55381	0.05611	0.79670
2038	8.0	0	0.00000	0.00063	0.00063
2039	58.0	0.42690	0.63897	0.19673	1.26260
2040	0.0	0.18221	0.63859	0.0572400000000001	0.87804
2041	5.0	0.08188	0.62531	0.14723	0.85442
2042	0.0	0	0.00000	0.00064	0.00064
2043	2.0	0	0.00000	0.00066	0.00066
2044	4.0	0.18393	0.55082	0.05275	0.78750
2045	27.0	0.05571	0.55871	0.0359299999999999	0.65035
2046	2.0	0.05958	0.55105	0.03904	0.64967
2047	6.0	0.14780	0.61637	0.0316900000000001	0.79586
2048	6.0	0	0.00000	0.00062	0.00062
2049	38.0	0.11157	0.60581	0.06071	0.77809
2050	14.0	0.09168	0.56184	0.0555100000000001	0.70903
2051	11.0	0.08626	0.55315	0.05402	0.69343
2052	8.0	0.20947	0.59259	0.04084	0.84290
2053	17.0	0.10283	0.72496	0.04608	0.87387
2054	31.0	0.22533	0.56743	0.05677	0.84953
2055	1.0	0.09214	0.54739	0.05802	0.69755
2056	7.0	0.29975	1.14889	0.10985	1.55849
2057	7.0	0.19198	0.53300	0.00802999999999998	0.73301
2058	1.0	0	0.00000	0.00063	0.00063
2059	5.0	0.28749	0.57191	0.10017	0.95957
2060	7.0	0.09349	0.55950	0.0588700000000001	0.71186
2061	7.0	0.04611	0.56409	0.03066	0.64086
2062	2.0	0.22487	0.55543	0.05998	0.84028
2063	10.0	0.14652	0.55500	0.03164	0.73316
2064	9.0	0.63487	0.75442	0.40889	1.79818
2065	5.0	0	0.00000	0.00063	0.00063
2066	4.0	0.59137	1.00729	1.56406	3.16272
2067	13.0	0	0.00000	0.00061	0.00061
2068	17.0	0.18218	0.55085	0.0579500000000001	0.79098
2069	9.0	0.09214	0.72446	0.05771	0.87431
2070	14.0	0.09359	0.59017	0.0585600000000001	0.74232
2071	58.0	0	0.00000	0.00069	0.00069
2072	30.0	0.16375	0.56262	0.0367799999999999	0.76315
2073	3.0	0.15109	0.54064	0.03322	0.72495
2074	1.0	0.06659	0.59887	0.0328799999999999	0.69834
2075	3.0	0.14639	0.56306	0.0825399999999999	0.79199
2076	4.0	0	0.00000	0.00073	0.00073
2077	24.0	0.10390	0.70322	0.05569	0.86281
2078	1.0	0.41737	0.83993	0.0451	1.30240
2079	18.0	0.04540	0.52694	0.02429	0.59663
2080	49.0	0	0.00000	0.00069	0.00069
2081	8.0	0.29547	0.57586	0.28924	1.16057
2082	7.0	0.32731	0.63203	0.28771	1.24705
2083	2.0	0.08083	0.55437	0.03544	0.67064
2084	26.0	0.54769	0.69086	0.04538	1.28393
2085	32.0	0.28067	0.58427	0.0990800000000001	0.96402
2086	7.0	0	0.00000	0.00064	0.00064
2087	55.0	0.04638	0.55353	0.01758	0.61749
2088	1.0	0	0.00000	0.00088	0.00088
2089	3.0	0.04768	0.53775	0.0180800000000001	0.60351
2090	4.0	0.04460	0.59314	0.02356	0.66130
2091	2.0	0.04642	0.54895	0.0260799999999999	0.62145
2092	49.0	0.31897	0.63142	0.1988	1.14919
2093	2.0	0.34674	0.59638	0.19444	1.13756
2094	1.0	0	0.00000	0.00068	0.00068
2095	145.0	0.06865	0.61804	0.0384	0.72509
2096	0.0	0.05183	1.03915	0.0259399999999999	1.11692
2097	2.0	0.04960	0.64046	0.1341	0.82416
2098	17.0	0.09570	0.55004	0.05574	0.70148
2099	2.0	0.09354	0.55308	0.05783	0.70445
2100	53.0	0.28123	0.57747	0.10379	0.96249
2101	5.0	0.29565	0.56781	0.0983999999999999	0.96186
2102	1.0	0.24022	0.55670	0.0512400000000001	0.84816
2103	9.0	0.16840	0.57984	0.00675000000000003	0.75499
2104	6.0	0	0.00000	0.00065	0.00065
2105	2.0	0.33139	0.56544	0.0116999999999999	0.90853
2106	8.0	0	0.00000	0.00067	0.00067
2107	22.0	0	0.00000	0.00068	0.00068
2108	6.0	0.58499	0.80623	0.6584	2.04962
2109	13.0	0	0.00000	0.00064	0.00064
2110	30.0	0.04542	0.53552	0.0246999999999999	0.60564
2111	6.0	0.04707	0.59014	0.12295	0.76016
2112	14.0	0.16393	0.56029	0.10495	0.82917
2113	3.0	0.15603	0.58214	0.20879	0.94696
2114	5.0	0.25947	0.56369	0.10491	0.92807
2115	1.0	0.15738	0.58917	0.22712	0.97367
2116	2.0	0.11989	0.56714	0.16082	0.84785
2117	1.0	0.04782	0.53423	0.03203	0.61408
2118	1.0	0.12140	0.55707	0.17452	0.85299
2119	2.0	0.09562	0.56908	0.0596199999999999	0.72432
2120	2.0	0.09709	0.56150	0.0598299999999999	0.71842
2121	4.0	0.04509	0.54470	0.0336700000000001	0.62346
2122	39.0	0.06674	0.54953	0.04121	0.65748
2123	2.0	0	0.00000	0.00063	0.00063
2124	5.0	0	0.00000	0.00066	0.00066
2125	0.0	0.25330	0.56331	0.09613	0.91274
2126	2.0	0.26114	0.62523	0.0944100000000001	0.98078
2127	11.0	0.43672	0.71412	0.61615	1.76699
2128	6.0	0	0.00000	0.00067	0.00067
2129	27.0	0.04648	0.55047	0.03164	0.62859
2130	8.0	0	0.00000	0.00067	0.00067
2131	54.0	0.16541	0.53023	0.0283899999999999	0.72403
2132	6.0	0	0.00054	0.00011	0.00065
2133	5.0	0	0.00000	0.00066	0.00066
2134	10.0	0.25110	0.59446	0.05267	0.89823
2135	9.0	0	0.00000	0.00062	0.00062
2136	13.0	0.30151	0.60350	0.2835	1.18851
2137	27.0	0.04710	0.54644	0.0169499999999999	0.61049
2138	3.0	0	0.00000	0.00063	0.00063
2139	14.0	0.05726	0.52582	0.0182000000000001	0.60128
2140	1.0	0	0.00000	0.0006	0.00060
2141	3.0	0.20275	0.61487	0.02955	0.84717
2142	12.0	0	0.00000	0.00066	0.00066
2143	16.0	0.03398	0.56639	0.0174300000000001	0.61780
2144	1.0	0	0.00000	0.00063	0.00063
2145	51.0	0	0.00000	0.00066	0.00066
2146	19.0	0.28714	0.57270	0.09633	0.95617
2147	2.0	0.16103	0.64001	0.05635	0.85739
2148	0.0	0.24990	0.67690	0.0565600000000001	0.98336
2149	3.0	0	0.00000	0.00062	0.00062
2150	17.0	0.63065	0.78908	0.41153	1.83126
2151	2.0	0	0.00000	0.00064	0.00064
2152	2.0	0.63497	0.78794	0.50723	1.93014
2153	19.0	0.24745	0.57461	0.0531199999999999	0.87518
2154	2.0	0	0.00000	0.00062	0.00062
2155	6.0	0.05474	0.53258	0.0337299999999999	0.62105
2156	16.0	0.27994	0.59287	0.09958	0.97239
2157	10.0	0.29095	0.63820	0.09878	1.02793
2158	2.0	0.19085	0.52986	0.05474	0.77545
2159	4.0	0.18853	0.54465	0.0540900000000001	0.78727
2160	128.0	0.40467	0.72886	0.67792	1.81145
2161	4.0	0.25038	0.66877	0.04581	0.96496
2162	6.0	0.41404	0.71567	0.67165	1.80136
2163	24.0	0.14643	0.54178	0.09322	0.78143
2164	3.0	0.20626	0.56638	0.05577	0.82841
2165	4.0	0.14638	0.54888	0.08979	0.78505
2166	2.0	0	0.00000	0.00069	0.00069
2167	3.0	0	0.00000	0.00069	0.00069
2168	0.0	0.05427	0.57319	0.0186499999999999	0.64611
2169	13.0	0.19408	0.53773	0.0597199999999999	0.79153
2170	7.0	0.34902	0.54998	0.01035	0.90935
2171	17.0	0.41044	0.77657	0.71576	1.90277
2172	8.0	0.21028	0.75690	0.05909	1.02627
2173	2.0	0.09880	0.53945	0.06094	0.69919
2174	4.0	0.25641	0.57243	0.10314	0.93198
2175	1.0	0.16292	0.55632	0.21268	0.93192
2176	6.0	0.07469	0.61122	0.02871	0.71462
2177	17.0	0.14824	0.55912	0.0360200000000001	0.74338
2178	1.0	0	0.00000	0.00093	0.00093
2179	67.0	0.28001	0.58762	0.06126	0.92889
2180	3.0	0	0.00000	0.00065	0.00065
2181	12.0	0.30700	0.54351	0.00992000000000004	0.86043
2182	7.0	0.28798	0.57064	0.10383	0.96245
2183	86.0	0.04740	0.01780	0.02885	0.09405
2184	2.0	0	0.00000	0.00066	0.00066
2185	2.0	0.33020	0.88984	0.20104	1.42108
2186	2.0	0.32932	0.59496	0.31535	1.23963
2187	20.0	0.10185	0.95116	0.0383199999999999	1.09133
2188	2.0	0.19337	0.56749	0.0390599999999999	0.79992
2189	22.0	0.55158	0.71537	0.46681	1.73376
2190	6.0	0	0.00000	0.00068	0.00068
2191	15.0	0.04258	0.88402	0.0272100000000001	0.95381
2192	11.0	0.09496	0.56966	0.0415899999999999	0.70621
2193	2.0	0.09351	0.55656	0.12658	0.77665
2194	13.0	0.25974	0.59454	0.10252	0.95680
2195	2.0	0.25558	0.91374	0.10723	1.27655
2196	1.0	0.53762	1.08410	0.46519	2.08691
2197	3.0	0	0.00000	0.00062	0.00062
2198	53.0	0	0.00000	0.00065	0.00065
2199	26.0	0.54710	0.22464	1.64193	2.41367
2200	3.0	0.54818	0.21462	1.61228	2.37508
2201	14.0	0	0.00000	0.00065	0.00065
2202	4.0	0.06368	0.54784	0.0319	0.64342
2203	2.0	0.06365	0.55396	0.03229	0.64990
2204	20.0	0	0.00000	0.00062	0.00062
2205	18.0	0	0.00000	0.00063	0.00063
2206	4.0	0.30492	0.71805	0.19717	1.22014
2207	3.0	0.05230	0.52653	0.0269999999999999	0.60583
2208	3.0	0.29305	0.70237	0.19198	1.18740
2209	1.0	0.17036	0.54333	0.0332199999999999	0.74691
2210	10.0	0.17433	0.69681	0.0358499999999999	0.90699
2211	5.0	0.13606	0.57980	0.14673	0.86259
2212	6.0	0.05230	0.55558	0.02867	0.63655
2213	8.0	0.24189	0.57964	0.0504600000000001	0.87199
2214	6.0	0.06943	0.55882	0.0344800000000001	0.66273
2215	2.0	0.06702	0.56134	0.0337500000000001	0.66211
2216	23.0	0	0.02195	0.01038	0.03233
2217	1.0	0	0.00527	0.01674	0.02201
2218	16.0	0.83817	0.76088	0.94523	2.54428
2219	0.0	0.08692	0.54708	0.15241	0.78641
2220	5.0	0	0.00000	0.00065	0.00065
2221	2.0	0	0.00000	0.00062	0.00062
2222	5.0	0.09895	0.55811	0.15006	0.80712
2223	5.0	0	0.00000	0.00086	0.00086
2224	8.0	0	0.00000	0.00064	0.00064
2225	22.0	0.05475	0.55870	0.0300900000000001	0.64354
2226	3.0	0.25346	0.67492	0.06253	0.99091
2227	15.0	0	0.00000	0.00063	0.00063
2228	18.0	0	0.00000	0.00064	0.00064
2229	0.0	0.28543	0.71326	0.19671	1.19540
2230	5.0	1.08523	0.80332	1.59037	3.47892
2231	29.0	0.50332	0.75780	0.35156	1.61268
2232	2.0	0.41001	0.73964	0.34829	1.49794
2233	34.0	0.16179	0.75426	0.03818	0.95423
2234	3.0	0.17530	0.55763	0.03852	0.77145
2235	0.0	0.05980	0.58328	0.02832	0.67140
2236	8.0	0	0.00000	0.00061	0.00061
2237	110.0	0.04451	0.55734	0.13691	0.73876
2238	7.0	0.04353	0.55319	0.12488	0.72160
2239	2.0	0.27835	0.55417	0.0995699999999999	0.93209
2240	4.0	0	0.00000	0.00065	0.00065
2241	22.0	0.36983	0.73247	0.30362	1.40592
2242	3.0	0.37990	0.68918	0.31423	1.38331
2243	2.0	0.18380	0.57409	0.05513	0.81302
2244	7.0	0	0.00000	0.00087	0.00087
2245	7.0	0.34914	0.75769	0.31344	1.42027
2246	4.0	0.53632	0.70356	0.47309	1.71297
2247	14.0	0	0.00000	0.00061	0.00061
2248	4.0	0.17746	0.56043	0.02732	0.76521
2249	4.0	0.05081	0.55253	0.0265	0.62984
2250	5.0	0.05984	0.67694	0.03065	0.76743
2251	2.0	0	0.00000	0.00063	0.00063
2252	35.0	0.09964	0.58948	0.05013	0.73925
2253	8.0	0.09515	0.53948	0.0587400000000001	0.69337
2254	1.0	0	0.00000	0.00064	0.00064
2255	7.0	0.09505	0.57725	0.15264	0.82494
2256	1.0	0	0.00000	0.00062	0.00062
2257	10.0	0.16411	0.62283	0.15648	0.94342
2258	2.0	0.26149	0.58017	0.0557000000000001	0.89736
2259	39.0	0.14057	0.54528	0.05166	0.73751
2260	7.0	0.09157	0.56966	0.0566099999999999	0.71784
2261	2.0	0	0.00000	0.00062	0.00062
2262	21.0	0.04835	0.60124	0.03629	0.68588
2263	6.0	0.16490	0.53779	0.0216400000000001	0.72433
2264	14.0	0	0.00000	0.00062	0.00062
2265	3.0	0	0.00000	0.00064	0.00064
2266	3.0	0.09622	0.58076	0.05502	0.73200
2267	2.0	0	0.00054	9.0e-05	0.00063
2268	12.0	0.36282	0.65210	0.34139	1.35631
2269	11.0	0	0.00000	0.00068	0.00068
2270	4.0	0.55859	0.76468	0.47458	1.79785
2271	2.0	0.04660	0.53538	0.0257900000000001	0.60777
2272	4.0	0	0.00000	0.00063	0.00063
2273	2.0	0.05296	1.27097	0.0312600000000001	1.35519
2274	5.0	0.04225	1.08069	0.0380800000000001	1.16102
2275	1.0	0.31395	0.62071	0.10769	1.04235
2276	3.0	0	0.00000	0.00071	0.00071
2277	0.0	0.04737	0.56039	0.0273199999999999	0.63508
2278	5.0	0.20379	0.55260	0.14269	0.89908
2279	2.0	0.05021	0.57135	0.02735	0.64891
2280	2.0	0	0.00000	0.00063	0.00063
2281	5.0	0.05087	0.58732	0.0276400000000001	0.66583
2282	3.0	0.14948	0.56240	0.02216	0.73404
2283	15.0	0.16028	0.55968	0.0237400000000001	0.74370
2284	3.0	1.06030	0.86789	1.61174	3.53993
2285	10.0	0	0.00000	0.00066	0.00066
2286	53.0	0.05654	0.55814	0.02342	0.63810
2287	2.0	0.15874	0.55447	0.02504	0.73825
2288	3.0	0.42998	0.70917	0.56394	1.70309
2289	6.0	0	0.00000	0.00062	0.00062
2290	2.0	0.22265	0.85815	0.00680999999999998	1.08761
2291	2.0	0.07306	0.55741	0.00816000000000006	0.63863
2292	6.0	1.06654	0.80016	1.57772	3.44442
2293	9.0	1.00030	0.87311	1.61027	3.48368
2294	4.0	0.31959	0.83888	0.10652	1.26499
2295	0.0	0.15791	0.79205	0.02561	0.97557
2296	2.0	0.16146	0.55286	0.0251499999999999	0.73947
2297	4.0	0.31575	0.60366	0.1046	1.02401
2298	1.0	0.35327	0.80316	0.26858	1.42501
2299	5.0	0.34123	0.73566	0.32038	1.39727
2300	0.0	0.04768	0.64000	0.0213899999999999	0.70907
2301	7.0	0.05203	0.55260	0.02366	0.62829
2302	11.0	0.29133	0.57399	0.10431	0.96963
2303	2.0	0	0.00000	0.00067	0.00067
2304	11.0	0.05852	0.87448	0.0286999999999999	0.96170
2305	3.0	0.15340	0.54995	0.02837	0.73172
2306	7.0	0.15644	0.54820	0.0246099999999999	0.72925
2307	4.0	0.04569	0.55868	0.0161600000000001	0.62053
2308	4.0	0.04790	0.87939	0.0169800000000001	0.94427
2309	30.0	0.16366	0.53659	0.02667	0.72692
2310	13.0	0	0.00000	0.00063	0.00063
2311	7.0	0	0.00000	0.00063	0.00063
2312	0.0	0.12167	0.55045	0.0668099999999999	0.73893
2313	13.0	0.05699	0.57373	0.0245700000000001	0.65529
2314	2.0	0.04994	0.55073	0.02328	0.62395
